region_id,timestamp,rainfall_24h,forecast_rainfall_6h,rainfall_3d_cumulative,rainfall_7d_cumulative,elevation,distance_to_river_m,soil_clay_pct,population_density,runoff_potential_index,proximity_risk_score,flood_occurred
18-300-00105,2026-01-12,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-13,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-14,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-15,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-16,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-17,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-18,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-19,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-20,0.0,0.4,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-21,0.5,0.0,0.5,0.5,46.15,6823.8,28.3,397.5,0.30010604453870626,0.07221467980010976,0
18-300-00105,2026-01-22,0.0,0.0,0.5,0.5,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-23,0.0,0.0,0.5,0.5,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-24,0.0,0.0,0.0,0.5,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-25,0.0,0.0,0.0,0.5,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-26,0.0,0.0,0.0,0.5,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-27,0.0,0.0,0.0,0.5,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-28,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-29,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-30,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-01-31,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-01,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-02,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-03,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-04,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-05,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-06,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-07,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-08,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-09,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-10,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-11,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-12,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-13,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-14,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-15,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-16,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-17,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-18,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-19,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-20,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-21,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-22,0.0,0.0,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-23,0.0,0.5599999999999999,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-24,0.7,0.0,0.7,0.7,46.15,6823.8,28.3,397.5,0.42014846235418873,0.10110055172015367,0
18-300-00105,2026-02-25,0.0,0.0,0.7,0.7,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-26,0.0,0.0,0.7,0.7,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-27,0.0,0.0,0.0,0.7,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-02-28,0.0,0.7200000000000001,0.0,0.7,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-01,0.9,0.0,0.9,1.6,46.15,6823.8,28.3,397.5,0.5401908801696713,0.12998642364019758,0
18-300-00105,2026-03-02,0.0,0.0,0.9,1.6,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-03,0.0,0.0,0.9,0.9,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-04,0.0,0.0,0.0,0.9,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-05,0.0,0.0,0.0,0.9,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-06,0.0,0.0,0.0,0.9,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-07,0.0,0.0,0.0,0.9,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-08,0.0,5.68,0.0,0.0,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-09,7.1,3.28,7.1,7.1,46.15,6823.8,28.3,397.5,4.261505832449629,1.0254484531615586,0
18-300-00105,2026-03-10,4.1,0.16000000000000003,11.2,11.2,46.15,6823.8,28.3,397.5,2.4608695652173913,0.5921603743609001,0
18-300-00105,2026-03-11,0.2,2.16,11.399999999999999,11.399999999999999,46.15,6823.8,28.3,397.5,0.12004241781548251,0.02888587192004391,0
18-300-00105,2026-03-12,2.7,35.839999999999996,7.0,14.1,46.15,6823.8,28.3,397.5,1.6205726405090142,0.3899592709205928,0
18-300-00105,2026-03-13,44.8,22.72,47.699999999999996,58.9,46.15,6823.8,28.3,397.5,26.88950159066808,6.470435310089835,0
18-300-00105,2026-03-14,28.4,7.68,75.89999999999999,87.3,46.15,6823.8,28.3,397.5,17.046023329798516,4.1017938126462345,0
18-300-00105,2026-03-15,9.6,30.880000000000003,82.79999999999998,96.89999999999999,46.15,6823.8,28.3,397.5,5.76203605514316,1.3865218521621074,0
18-300-00105,2026-03-16,38.6,0.08000000000000002,76.6,128.4,46.15,6823.8,28.3,397.5,23.168186638388125,5.574973280568474,0
18-300-00105,2026-03-17,0.1,7.840000000000001,48.300000000000004,124.39999999999999,46.15,6823.8,28.3,397.5,0.06002120890774126,0.014442935960021955,0
18-300-00105,2026-03-18,9.8,10.48,48.5,134.0,46.15,6823.8,28.3,397.5,5.882078472958644,1.4154077240821514,0
18-300-00105,2026-03-19,13.1,11.76,23.0,144.4,46.15,6823.8,28.3,397.5,7.862778366914105,1.8920246107628758,0
18-300-00105,2026-03-20,14.7,5.36,37.599999999999994,114.3,46.15,6823.8,28.3,397.5,8.823117709437964,2.123111586123227,0
18-300-00105,2026-03-21,6.7,0.0,34.5,92.60000000000001,46.15,6823.8,28.3,397.5,4.021420996818664,0.9676767093214709,0
18-300-00105,2026-03-22,0.0,0.5599999999999999,21.4,83.00000000000001,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-23,0.7,7.359999999999999,7.4,45.1,46.15,6823.8,28.3,397.5,0.42014846235418873,0.10110055172015367,0
18-300-00105,2026-03-24,9.2,1.4400000000000002,9.899999999999999,54.199999999999996,46.15,6823.8,28.3,397.5,5.521951219512196,1.3287501083220197,0
18-300-00105,2026-03-25,1.8,0.0,11.7,46.2,46.15,6823.8,28.3,397.5,1.0803817603393426,0.25997284728039516,0
18-300-00105,2026-03-26,0.0,0.0,11.0,33.1,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-27,0.0,22.560000000000002,1.8,18.4,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-03-28,28.2,4.16,28.2,39.9,46.15,6823.8,28.3,397.5,16.925980911983032,4.072907940726191,0
18-300-00105,2026-03-29,5.2,0.8,33.4,45.1,46.15,6823.8,28.3,397.5,3.121102863202545,0.7510326699211416,0
18-300-00105,2026-03-30,1.0,4.4799999999999995,34.4,45.4,46.15,6823.8,28.3,397.5,0.6002120890774125,0.14442935960021952,0
18-300-00105,2026-03-31,5.6,9.600000000000001,11.8,41.8,46.15,6823.8,28.3,397.5,3.36118769883351,0.8088044137612294,0
18-300-00105,2026-04-01,12.0,0.48,18.6,52.0,46.15,6823.8,28.3,397.5,7.202545068928951,1.7331523152026345,0
18-300-00105,2026-04-02,0.6,1.4400000000000002,18.200000000000003,52.599999999999994,46.15,6823.8,28.3,397.5,0.3601272534464475,0.08665761576013171,0
18-300-00105,2026-04-03,1.8,0.32000000000000006,14.400000000000002,54.4,46.15,6823.8,28.3,397.5,1.0803817603393426,0.25997284728039516,0
18-300-00105,2026-04-04,0.4,0.0,2.8000000000000016,26.6,46.15,6823.8,28.3,397.5,0.24008483563096503,0.05777174384008782,0
18-300-00105,2026-04-05,0.0,0.0,2.2000000000000015,21.400000000000002,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-04-06,0.0,0.08000000000000002,0.4000000000000018,20.400000000000002,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-04-07,0.1,7.120000000000001,0.10000000000000178,14.9,46.15,6823.8,28.3,397.5,0.06002120890774126,0.014442935960021955,0
18-300-00105,2026-04-08,8.9,17.84,9.000000000000002,11.8,46.15,6823.8,28.3,397.5,5.3418875927889715,1.285421300441954,0
18-300-00105,2026-04-09,22.3,1.8399999999999999,31.300000000000004,33.5,46.15,6823.8,28.3,397.5,13.3847295864263,3.2207747190848957,0
18-300-00105,2026-04-10,2.3,0.08000000000000002,33.5,34.0,46.15,6823.8,28.3,397.5,1.380487804878049,0.3321875270805049,0
18-300-00105,2026-04-11,0.1,3.04,24.7,33.7,46.15,6823.8,28.3,397.5,0.06002120890774126,0.014442935960021955,0
18-300-00105,2026-04-12,3.8,0.0,6.199999999999999,37.50000000000001,46.15,6823.8,28.3,397.5,2.2808059384941672,0.5488315664808342,0
18-300-00105,2026-04-13,0.0,1.4400000000000002,3.9,37.50000000000001,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-04-14,1.8,3.6,5.6,39.2,46.15,6823.8,28.3,397.5,1.0803817603393426,0.25997284728039516,0
18-300-00105,2026-04-15,4.5,5.120000000000001,6.3,34.800000000000004,46.15,6823.8,28.3,397.5,2.7009544008483566,0.649932118200988,0
18-300-00105,2026-04-16,6.4,6.24,12.7,18.9,46.15,6823.8,28.3,397.5,3.8413573700954404,0.9243479014414051,0
18-300-00105,2026-04-17,7.8,17.44,18.7,24.4,46.15,6823.8,28.3,397.5,4.681654294803818,1.1265490048817124,0
18-300-00105,2026-04-18,21.8,41.28,36.0,46.1,46.15,6823.8,28.3,397.5,13.084623541887595,3.148560039284786,0
18-300-00105,2026-04-19,51.6,34.800000000000004,81.2,93.9,46.15,6823.8,28.3,397.5,30.970943796394486,7.452554955371328,1
18-300-00105,2026-04-20,43.5,16.72,116.9,137.4,46.15,6823.8,28.3,397.5,26.109225874867445,6.28267714260955,0
18-300-00105,2026-04-21,20.9,3.7600000000000002,116.0,156.5,46.15,6823.8,28.3,397.5,12.544432661717922,3.018573615644588,0
18-300-00105,2026-04-22,4.7,0.16000000000000003,69.1,156.70000000000002,46.15,6823.8,28.3,397.5,2.8209968186638394,0.6788179901210318,0
18-300-00105,2026-04-23,0.2,5.120000000000001,25.799999999999997,150.5,46.15,6823.8,28.3,397.5,0.12004241781548251,0.02888587192004391,0
18-300-00105,2026-04-24,6.4,1.7600000000000002,11.3,149.1,46.15,6823.8,28.3,397.5,3.8413573700954404,0.9243479014414051,0
18-300-00105,2026-04-25,2.2,15.76,8.8,129.5,46.15,6823.8,28.3,397.5,1.3204665959703077,0.317744591120483,0
18-300-00105,2026-04-26,19.7,29.92,28.3,97.60000000000001,46.15,6823.8,28.3,397.5,11.824178154825027,2.8452583841243246,0
18-300-00105,2026-04-27,37.4,2.16,59.3,91.5,46.15,6823.8,28.3,397.5,22.44793213149523,5.40165804904821,0
18-300-00105,2026-04-28,2.7,11.520000000000001,59.8,73.29999999999998,46.15,6823.8,28.3,397.5,1.6205726405090142,0.3899592709205928,0
18-300-00105,2026-04-29,14.4,5.04,54.5,83.0,46.15,6823.8,28.3,397.5,8.643054082714741,2.0797827782431613,0
18-300-00105,2026-04-30,6.3,18.48,23.400000000000002,89.1,46.15,6823.8,28.3,397.5,3.7813361611876988,0.909904965481383,0
18-300-00105,2026-05-01,23.1,16.72,43.800000000000004,105.8,46.15,6823.8,28.3,397.5,13.86489925768823,3.3363182067650716,0
18-300-00105,2026-05-02,20.9,0.32000000000000006,50.3,124.49999999999999,46.15,6823.8,28.3,397.5,12.544432661717922,3.018573615644588,0
18-300-00105,2026-05-03,0.4,4.64,44.400000000000006,105.2,46.15,6823.8,28.3,397.5,0.24008483563096503,0.05777174384008782,0
18-300-00105,2026-05-04,5.8,6.32,27.099999999999998,73.6,46.15,6823.8,28.3,397.5,3.4812301166489923,0.8376902856812732,0
18-300-00105,2026-05-05,7.9,7.120000000000001,14.100000000000001,78.8,46.15,6823.8,28.3,397.5,4.741675503711559,1.1409919408417344,0
18-300-00105,2026-05-06,8.9,0.0,22.6,73.3,46.15,6823.8,28.3,397.5,5.3418875927889715,1.285421300441954,0
18-300-00105,2026-05-07,0.0,2.4000000000000004,16.799999999999997,66.99999999999999,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-05-08,3.0,1.2000000000000002,11.9,46.89999999999999,46.15,6823.8,28.3,397.5,1.8006362672322378,0.4332880788006586,0
18-300-00105,2026-05-09,1.5,5.84,4.499999999999998,27.499999999999993,46.15,6823.8,28.3,397.5,0.9003181336161189,0.2166440394003293,0
18-300-00105,2026-05-10,7.3,12.96,11.799999999999997,34.39999999999999,46.15,6823.8,28.3,397.5,4.381548250265111,1.0543343250816026,0
18-300-00105,2026-05-11,16.2,6.88,24.999999999999996,44.8,46.15,6823.8,28.3,397.5,9.723435843054082,2.3397556255235563,0
18-300-00105,2026-05-12,8.6,44.56,32.099999999999994,45.49999999999999,46.15,6823.8,28.3,397.5,5.1618239660657474,1.242092492561888,0
18-300-00105,2026-05-13,55.7,46.72,80.5,92.3,46.15,6823.8,28.3,397.5,33.43181336161188,8.04471532973223,1
18-300-00105,2026-05-14,58.4,11.440000000000001,122.69999999999999,150.7,46.15,6823.8,28.3,397.5,35.05238600212089,8.434674600652821,1
18-300-00105,2026-05-15,14.3,31.760000000000005,128.4,162.0,46.15,6823.8,28.3,397.5,8.583032873807001,2.0653398422831395,0
18-300-00105,2026-05-16,39.7,42.480000000000004,112.4,200.2,46.15,6823.8,28.3,397.5,23.828419936373283,5.733845576128716,0
18-300-00105,2026-05-17,53.1,8.959999999999999,107.10000000000001,246.0,46.15,6823.8,28.3,397.5,31.871261930010604,7.669198994771658,1
18-300-00105,2026-05-18,11.2,1.7600000000000002,104.00000000000001,241.0,46.15,6823.8,28.3,397.5,6.72237539766702,1.6176088275224587,0
18-300-00105,2026-05-19,2.2,1.36,66.50000000000001,234.60000000000002,46.15,6823.8,28.3,397.5,1.3204665959703077,0.317744591120483,0
18-300-00105,2026-05-20,1.7,15.280000000000001,15.100000000000007,180.6,46.15,6823.8,28.3,397.5,1.0203605514316012,0.2455299113203732,0
18-300-00105,2026-05-21,19.1,16.080000000000002,23.000000000000007,141.3,46.15,6823.8,28.3,397.5,11.464050901378581,2.758600768364193,0
18-300-00105,2026-05-22,20.1,25.200000000000003,40.900000000000006,147.1,46.15,6823.8,28.3,397.5,12.064262990455992,2.9030301279644126,0
18-300-00105,2026-05-23,31.5,35.28,70.7,138.9,46.15,6823.8,28.3,397.5,18.906680805938496,4.549524827406915,0
18-300-00105,2026-05-24,44.1,56.400000000000006,95.70000000000002,129.9,46.15,6823.8,28.3,397.5,26.46935312831389,6.369334758369682,0
18-300-00105,2026-05-25,70.5,3.6,146.10000000000002,189.2,46.15,6823.8,28.3,397.5,42.31495227995759,10.182269851815477,1
18-300-00105,2026-05-26,4.5,0.48,119.10000000000001,191.5,46.15,6823.8,28.3,397.5,2.7009544008483566,0.649932118200988,0
18-300-00105,2026-05-27,0.6,10.32,75.60000000000001,190.4,46.15,6823.8,28.3,397.5,0.3601272534464475,0.08665761576013171,0
18-300-00105,2026-05-28,12.9,0.0,18.000000000000014,184.2,46.15,6823.8,28.3,397.5,7.742735949098622,1.863138738842832,0
18-300-00105,2026-05-29,0.0,5.120000000000001,13.500000000000014,164.10000000000002,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-05-30,6.4,1.36,19.300000000000015,139.0,46.15,6823.8,28.3,397.5,3.8413573700954404,0.9243479014414051,0
18-300-00105,2026-05-31,1.7,0.0,8.100000000000014,96.6,46.15,6823.8,28.3,397.5,1.0203605514316012,0.2455299113203732,0
18-300-00105,2026-06-01,0.0,0.96,8.100000000000014,26.1,46.15,6823.8,28.3,397.5,0.0,0.0,0
18-300-00105,2026-06-02,1.2,16.48,2.900000000000014,22.8,46.15,6823.8,28.3,397.5,0.720254506892895,0.17331523152026343,0
18-300-00105,2026-06-03,20.6,24.080000000000002,21.800000000000015,42.8,46.15,6823.8,28.3,397.5,12.364369034994699,2.9752448077645224,0
18-300-00105,2026-06-04,30.1,17.76,51.90000000000002,60.0,46.15,6823.8,28.3,397.5,18.066383881230117,4.347323723966608,0
18-300-00105,2026-06-05,22.2,14.080000000000002,72.9,82.2,46.15,6823.8,28.3,397.5,13.324708377518558,3.2063317831248734,0
18-300-00105,2026-06-06,17.6,6.48,69.90000000000002,93.4,46.15,6823.8,28.3,397.5,10.563732767762462,2.541956728963864,0
18-300-00105,2026-06-07,8.1,31.28,47.90000000000001,99.80000000000001,46.15,6823.8,28.3,397.5,4.861717921527041,1.1698778127617782,0
18-300-00105,2026-06-08,39.1,51.04,64.80000000000001,138.9,46.15,6823.8,28.3,397.5,23.46829268292683,5.647187960368584,0
18-300-00105,2026-06-09,63.8,13.040000000000001,111.00000000000001,201.5,46.15,6823.8,28.3,397.5,38.29353128313892,9.214593142494007,1
18-300-00105,2026-06-10,16.3,22.64,119.20000000000002,197.2,46.15,6823.8,28.3,397.5,9.783457051961825,2.3541985614835785,0
18-300-00105,2026-06-11,28.3,7.68,108.4,195.4,46.15,6823.8,28.3,397.5,16.986002120890774,4.087350876686213,0
18-300-00105,2026-06-12,9.6,8.0,54.20000000000002,182.79999999999998,46.15,6823.8,28.3,397.5,5.76203605514316,1.3865218521621074,0
18-300-00105,2026-06-13,10.0,17.28,47.90000000000002,175.2,46.15,6823.8,28.3,397.5,6.002120890774125,1.4442935960021954,0
18-300-00105,2026-06-14,21.6,31.439999999999998,41.20000000000002,188.7,46.15,6823.8,28.3,397.5,12.964581124072113,3.1196741673647423,0
18-300-00105,2026-06-15,39.3,10.4,70.9,188.9,46.15,6823.8,28.3,397.5,23.588335100742313,5.676073832288627,0
18-300-00105,2026-06-16,13.0,8.88,73.9,138.1,46.15,6823.8,28.3,397.5,7.802757158006363,1.877581674802854,0
18-300-00105,2026-06-17,11.1,22.400000000000002,63.40000000000001,132.9,46.15,6823.8,28.3,397.5,6.662354188759279,1.6031658915624367,0
18-300-00105,2026-06-18,28.0,0.96,52.100000000000016,132.6,46.15,6823.8,28.3,397.5,16.80593849416755,4.044022068806147,0
18-300-00105,2026-06-19,1.2,22.32,40.30000000000002,124.2,46.15,6823.8,28.3,397.5,0.720254506892895,0.17331523152026343,0
18-300-00105,2026-06-20,27.9,46.72,57.10000000000001,142.1,46.15,6823.8,28.3,397.5,16.745917285259807,4.029579132846124,0
18-300-00105,2026-06-21,58.4,24.72,87.50000000000001,178.89999999999998,46.15,6823.8,28.3,397.5,35.05238600212089,8.434674600652821,1
18-300-00105,2026-06-22,30.9,31.04,117.20000000000002,170.49999999999997,46.15,6823.8,28.3,397.5,18.546553552492046,4.462867211646784,0
18-300-00105,2026-06-23,38.8,22.480000000000004,128.10000000000002,196.3,46.15,6823.8,28.3,397.5,23.288229056203605,5.603859152488518,0
18-300-00105,2026-06-24,28.1,11.68,97.80000000000001,213.29999999999998,46.15,6823.8,28.3,397.5,16.865959703075294,4.058465004766169,0
18-300-00105,2026-06-25,14.6,25.28,81.5,199.89999999999998,46.15,6823.8,28.3,397.5,8.763096500530223,2.1086686501632053,0
18-300-00105,2026-06-26,31.6,16.400000000000002,74.30000000000001,230.3,46.15,6823.8,28.3,397.5,18.966702014846238,4.5639677633669375,0
18-300-00105,2026-06-27,20.5,20.080000000000002,66.70000000000002,222.89999999999998,46.15,6823.8,28.3,397.5,12.304347826086957,2.9608018718045006,0
18-300-00105,2026-06-28,25.1,41.84,77.20000000000002,189.60000000000002,46.15,6823.8,28.3,397.5,15.065323435843055,3.6251769259655107,0
18-300-00105,2026-06-29,52.3,6.56,97.9,211.0,46.15,6823.8,28.3,397.5,31.391092258748674,7.553655507091481,1
18-300-00105,2026-06-30,8.2,11.36,85.60000000000001,180.4,46.15,6823.8,28.3,397.5,4.921739130434783,1.1843207487218002,0
18-300-00105,2026-07-01,14.2,6.08,74.70000000000002,166.5,46.15,6823.8,28.3,397.5,8.523011664899258,2.0508969063231173,0
18-300-00105,2026-07-02,7.6,6.0,30.000000000000014,159.5,46.15,6823.8,28.3,397.5,4.5616118769883345,1.0976631329616684,0
18-300-00105,2026-07-03,7.5,9.120000000000001,29.30000000000001,135.4,46.15,6823.8,28.3,397.5,4.501590668080594,1.0832201970016464,0
18-300-00105,2026-07-04,11.4,24.72,26.500000000000014,126.3,46.15,6823.8,28.3,397.5,6.842417815482503,1.6464946994425027,0
18-300-00105,2026-07-05,30.9,48.88,49.80000000000001,132.1,46.15,6823.8,28.3,397.5,18.546553552492046,4.462867211646784,0
18-300-00105,2026-07-06,61.1,10.64,103.4,140.9,46.15,6823.8,28.3,397.5,36.67295864262991,8.824633871573413,1
18-300-00105,2026-07-07,13.3,15.280000000000001,105.30000000000001,146.0,46.15,6823.8,28.3,397.5,7.982820784729587,1.92091048268292,0
18-300-00105,2026-07-08,19.1,20.080000000000002,93.50000000000001,150.9,46.15,6823.8,28.3,397.5,11.464050901378581,2.758600768364193,0
18-300-00105,2026-07-09,25.1,7.6000000000000005,57.500000000000014,168.4,46.15,6823.8,28.3,397.5,15.065323435843055,3.6251769259655107,0
18-300-00105,2026-07-10,9.5,33.28,53.70000000000002,170.4,46.15,6823.8,28.3,397.5,5.70201484623542,1.3720789162020857,0
18-300-00105,2026-07-11,41.6,81.60000000000001,76.20000000000002,200.60000000000002,46.15,6823.8,28.3,397.5,24.96882290562036,6.008261359369133,0
18-300-00105,2026-07-12,102.0,146.88,153.10000000000002,271.7,46.15,6823.8,28.3,397.5,61.22163308589607,14.731794679222393,1
18-300-00105,2026-07-13,183.6,6.16,327.20000000000005,394.20000000000005,46.15,6823.8,28.3,397.5,110.19893955461295,26.517230422600306,1
18-300-00105,2026-07-14,7.7,16.400000000000002,293.3,388.6,46.15,6823.8,28.3,397.5,4.621633085896076,1.1121060689216904,0
18-300-00105,2026-07-15,20.5,7.040000000000001,211.79999999999998,390.00000000000006,46.15,6823.8,28.3,397.5,12.304347826086957,2.9608018718045006,0
18-300-00105,2026-07-16,8.8,28.8,37.00000000000003,373.70000000000005,46.15,6823.8,28.3,397.5,5.281866383881231,1.270978364481932,0
18-300-00105,2026-07-17,36.0,20.0,65.30000000000003,400.20000000000005,46.15,6823.8,28.3,397.5,21.607635206786853,5.199456945607904,0
18-300-00105,2026-07-18,25.0,33.6,69.80000000000003,383.6,46.15,6823.8,28.3,397.5,15.005302226935314,3.6107339900054884,0
18-300-00105,2026-07-19,42.0,18.72,103.00000000000003,323.6,46.15,6823.8,28.3,397.5,25.20890774125133,6.066033103209221,0
18-300-00105,2026-07-20,23.4,5.36,90.40000000000003,163.40000000000003,46.15,6823.8,28.3,397.5,14.044962884411454,3.379647014645137,0
18-300-00105,2026-07-21,6.7,17.2,72.10000000000002,162.40000000000003,46.15,6823.8,28.3,397.5,4.021420996818664,0.9676767093214709,0
18-300-00105,2026-07-22,21.5,9.440000000000001,51.60000000000002,163.40000000000003,46.15,6823.8,28.3,397.5,12.90455991516437,3.10523123140472,0
18-300-00105,2026-07-23,11.8,1.6,40.00000000000003,166.40000000000003,46.15,6823.8,28.3,397.5,7.082502651113469,1.7042664432825907,0
18-300-00105,2026-07-24,2.0,0.4,35.300000000000026,132.40000000000003,46.15,6823.8,28.3,397.5,1.200424178154825,0.28885871920043904,0
18-300-00105,2026-07-25,0.5,0.16000000000000003,14.30000000000003,107.90000000000003,46.15,6823.8,28.3,397.5,0.30010604453870626,0.07221467980010976,0
18-300-00105,2026-07-26,0.2,6.96,2.7000000000000286,66.10000000000002,46.15,6823.8,28.3,397.5,0.12004241781548251,0.02888587192004391,0
18-300-00105,2026-07-27,8.7,0.8,9.400000000000027,51.40000000000003,46.15,6823.8,28.3,397.5,5.221845174973488,1.25653542852191,0
18-300-00105,2026-07-28,1.0,20.880000000000003,9.900000000000027,45.700000000000024,46.15,6823.8,28.3,397.5,0.6002120890774125,0.14442935960021952,0
18-300-00105,2026-07-29,26.1,10.48,35.800000000000026,50.300000000000026,46.15,6823.8,28.3,397.5,15.66553552492047,3.76960628556573,0
18-300-00105,2026-07-30,13.1,10.32,40.20000000000003,51.60000000000003,46.15,6823.8,28.3,397.5,7.862778366914105,1.8920246107628758,0
18-300-00105,2026-07-31,12.9,8.959999999999999,52.10000000000003,62.50000000000003,46.15,6823.8,28.3,397.5,7.742735949098622,1.863138738842832,0
18-300-00105,2026-08-01,11.2,19.6,37.20000000000003,73.20000000000002,46.15,6823.8,28.3,397.5,6.72237539766702,1.6176088275224587,0
18-300-00105,2026-08-02,24.5,15.600000000000001,48.60000000000002,97.50000000000003,46.15,6823.8,28.3,397.5,14.705196182396607,3.5385193102053787,0
18-300-00105,2026-08-03,19.5,27.12,55.20000000000003,108.30000000000004,46.15,6823.8,28.3,397.5,11.704135737009544,2.816372512204281,0
18-300-00105,2026-08-04,33.9,26.24,77.90000000000002,141.20000000000005,46.15,6823.8,28.3,397.5,20.347189819724285,4.896155290447442,0
